what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919379976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919382453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919385252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919385441
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919389093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327919394122
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327919396874
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919397595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919399528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919404119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919413346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919413527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919432034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919492730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919509087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327919520400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919547940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919550885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919557483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919560002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919610246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327919612409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327919618433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919626732
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919628870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919630689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919630929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327919657805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919662635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919664273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327919667392
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1327919669958
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327919673322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919689252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327919855140
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327919856472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327919861777
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327919869722
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327919872523
